code,number,edition,character,series,quality,obtainedDate,obtainedTimestamp,burnValue,dye.code,dye.name,frame,morphed,trimmed,tag,alias,wishlists,fights,dropQuality,dropper,grabber,guild,worker.effort,worker.style,worker.purity,worker.grabber,worker.dropper,worker.quickness,worker.toughness,worker.vanity,worker.recoveryDate,worker.recoveryTimestamp
v2ptqbx,26064,1,Madarame Mayumi,Yakuza 5,2,"Thu, 19 Oct 2023 19:27:50 GMT",1.69774E+12,5,,,,No,No,burn,,1,0,2,480776931629858823,480776931629858823,768148469667201054,1,F,S,S,S,A,F,D,,
v2p8z5f,52945,1,Blaze Accelerator,Yu-Gi-Oh! GX,2,"Thu, 19 Oct 2023 18:28:43 GMT",1.69774E+12,4,,,,No,No,burn,,1,0,2,480776931629858823,480776931629858823,768148469667201054,1,F,S,S,S,A,F,D,,
v2pk9bj,28753,1,Kamezou,Deep Insanity: The Lost Child,0,"Thu, 19 Oct 2023 01:33:10 GMT",1.69768E+12,1,,,,No,No,burn,,1,0,0,480776931629858823,480776931629858823,768148469667201054,0,F,S,S,S,B,F,D,,
v2p0sdg,57762,1,Lord Mathias,Neo Angelique Abyss,4,"Wed, 18 Oct 2023 19:47:27 GMT",1.69766E+12,10,,,,No,No,burn,,1,0,4,480776931629858823,480776931629858823,768148469667201054,5,F,S,S,S,B,F,D,,
v2pm0q2,55051,1,Criminal Investigation Diary,Future Diary,2,"Wed, 18 Oct 2023 17:16:22 GMT",1.69765E+12,8,,,,No,No,burn,,1,0,2,480776931629858823,480776931629858823,768148469667201054,4,F,S,S,S,A,F,D,,
v24frfh,58358,1,Nurse Joy,Pokémon,2,"Wed, 18 Oct 2023 05:08:39 GMT",1.69761E+12,25,,,,No,No,burn,,9,0,2,480776931629858823,480776931629858823,768148469667201054,14,F,S,S,S,A,F,D,,
v2446zq,11988,1,Tou Handa,The Vampire Dies in No Time,2,"Tue, 17 Oct 2023 23:52:04 GMT",1.69759E+12,7,,,,No,No,burn,,1,0,2,480776931629858823,480776931629858823,768148469667201054,4,F,S,S,S,A,F,D,,
v24n69p,3079,5,Dr. Eggman,Sonic X,1,"Tue, 17 Oct 2023 21:38:12 GMT",1.69758E+12,33,,,,No,No,burn,,48,0,1,480776931629858823,480776931629858823,768148469667201054,19,F,S,S,S,S,F,D,,
v245hxf,5884,4,Mermaid Gundam,Mobile Fighter G Gundam,1,"Tue, 17 Oct 2023 16:21:32 GMT",1.69756E+12,11,,,,No,No,burn,,1,0,1,480776931629858823,480776931629858823,768148469667201054,6,F,S,S,S,A,F,D,,
v24wzkv,3157,5,Touya Sagami,The Orbital Children,0,"Tue, 17 Oct 2023 15:51:21 GMT",1.69756E+12,9,,,,No,No,burn,,1,0,0,480776931629858823,480776931629858823,768148469667201054,4,F,S,S,S,A,F,D,,
v24m5pm,58102,1,Kurea Komiyama,Wanna be the Strongest in the World,3,"Tue, 17 Oct 2023 06:05:08 GMT",1.69752E+12,10,,,,No,No,burn,,0,0,3,480776931629858823,480776931629858823,768148469667201054,6,F,S,S,S,S,F,D,,
v2z6mn8,57982,1,Aho no Sakata,Days of Urashimasakatasen,0,"Tue, 17 Oct 2023 04:42:53 GMT",1.69752E+12,1,,,,No,No,burn,,2,0,0,480776931629858823,480776931629858823,768148469667201054,0,F,S,S,S,C,F,D,,
v2zscj0,58621,1,Cryo,Monster Hunter Stories: RIDE ON,2,"Tue, 17 Oct 2023 04:01:47 GMT",1.69752E+12,6,,,,No,No,burn,,0,0,2,480776931629858823,480776931629858823,768148469667201054,4,F,S,S,S,B,F,D,,
v2zsml8,58119,1,Ferdewelt,Legend of the Galactic Heroes,3,"Tue, 17 Oct 2023 01:56:12 GMT",1.69751E+12,2,,,,No,No,burn,,0,0,3,480776931629858823,480776931629858823,768148469667201054,1,F,S,S,S,A,F,D,,
v2z852x,4238,2,Noise,Nikke: Goddess of Victory,2,"Mon, 16 Oct 2023 21:13:37 GMT",1.69749E+12,59,,,,No,No,burn,,19,0,2,480776931629858823,480776931629858823,768148469667201054,35,F,S,S,S,S,F,D,,
v2zfckh,26427,1,Sei,DRAMAtical Murder,3,"Mon, 16 Oct 2023 20:37:19 GMT",1.69749E+12,14,,,,No,No,burn,,2,0,3,480776931629858823,480776931629858823,768148469667201054,8,F,S,S,S,A,F,D,,
v2zrzrm,15357,3,Beerus,Dragon Ball Super,2,"Mon, 16 Oct 2023 20:06:31 GMT",1.69749E+12,72,,,,No,No,pog,,118,0,2,289730004600750081,289730004600750081,768148469667201054,33,F,S,F,F,B,F,D,,
v2zrhts,12207,2,Mathias,Tales of Innocence,2,"Mon, 16 Oct 2023 15:41:36 GMT",1.69747E+12,21,,,,No,No,burn,,1,0,2,480776931629858823,480776931629858823,768148469667201054,13,F,S,S,S,A,F,D,,
v2zrds3,6327,4,Zelgius,Fire Emblem: Path of Radiance,1,"Mon, 16 Oct 2023 15:11:28 GMT",1.69747E+12,15,,,,No,No,burn,,7,0,1,480776931629858823,480776931629858823,768148469667201054,8,F,S,S,S,S,F,D,,
v2z5mjm,2754,5,Hubert Oswell,Tales of Graces,2,"Mon, 16 Oct 2023 04:56:05 GMT",1.69743E+12,33,,,,No,No,burn,,1,0,2,480776931629858823,480776931629858823,768148469667201054,19,F,S,S,S,S,F,D,,
v2zw4dd,8961,2,Cozun Graham,Mobile Suit Gundam,3,"Mon, 16 Oct 2023 02:15:03 GMT",1.69742E+12,26,,,,No,No,burn,,1,0,3,480776931629858823,480776931629858823,768148469667201054,15,F,S,S,S,A,F,D,,
v21x0cd,57789,1,Horologue,Chronos Ruler,2,"Sun, 15 Oct 2023 16:08:37 GMT",1.69739E+12,4,,,,No,No,burn,,0,0,2,480776931629858823,480776931629858823,768148469667201054,1,F,S,S,S,A,F,D,,
v21gbxl,12873,2,Kiis Memore,Sarazanmai,3,"Sun, 15 Oct 2023 04:55:47 GMT",1.69735E+12,33,,,,No,No,burn,,0,0,3,632803583586205729,480776931629858823,768148469667201054,15,F,S,S,F,C,F,D,,
v21nnvv,9996,2,Misty,Pokémon,1,"Sat, 14 Oct 2023 21:12:40 GMT",1.69732E+12,29,,,,No,No,burn,,38,0,1,480776931629858823,480776931629858823,768148469667201054,15,F,S,S,S,A,F,D,,
v21j583,3268,5,Yuuko Hattori,Demon King Daimao,1,"Sat, 14 Oct 2023 20:42:31 GMT",1.69732E+12,19,,,,No,No,burn,,1,0,1,480776931629858823,480776931629858823,768148469667201054,13,F,S,S,S,S,F,D,,
v21km1g,1734,3,Jenny,Ascendance of a Bookworm Season 3,1,"Sat, 14 Oct 2023 16:50:27 GMT",1.6973E+12,12,,,,No,No,burn,,0,0,1,632803583586205729,480776931629858823,768148469667201054,5,F,S,S,F,F,F,D,,
v2nxksv,58053,1,Masashi Irinatsu,STARMYU 3,2,"Sat, 14 Oct 2023 04:10:33 GMT",1.69726E+12,2,,,,No,No,burn,,0,0,2,480776931629858823,480776931629858823,768148469667201054,1,F,S,S,S,A,F,D,,
v2n4d67,1675,2,Jiangyu,Neural Cloud,2,"Fri, 13 Oct 2023 14:43:52 GMT",1.69721E+12,62,,,,No,No,keep,,13,0,2,480776931629858823,480776931629858823,768148469667201054,38,F,S,S,S,A,F,D,,
v2n0t15,13899,1,Tony,My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World!,3,"Thu, 12 Oct 2023 23:37:30 GMT",1.69715E+12,8,,,,No,No,burn,,0,0,3,480776931629858823,480776931629858823,768148469667201054,4,F,S,S,S,A,F,D,,
v2jc2w2,12309,1,Monika,Doki Doki Literature Club!,3,"Thu, 12 Oct 2023 18:44:14 GMT",1.69714E+12,157,,,,No,No,ft,,530,0,3,480776931629858823,480776931629858823,768148469667201054,86,F,S,S,S,S,F,D,,
v2jxfb0,18629,3,Reiji Andou,Prison School,0,"Thu, 12 Oct 2023 16:53:07 GMT",1.69713E+12,6,,,,No,No,burn,,5,0,0,480776931629858823,480776931629858823,768148469667201054,4,F,S,S,S,S,F,D,,
v2jthkh,5016,3,Rena Miyauchi,Blue Reflection,1,"Thu, 12 Oct 2023 14:23:04 GMT",1.69712E+12,18,,,,No,No,burn,,1,0,1,480776931629858823,480776931629858823,768148469667201054,13,F,S,S,S,A,F,D,,
v2jrmm8,17370,1,Higa Takeru,Sword Art Online: Alicization,2,"Thu, 12 Oct 2023 03:08:40 GMT",1.69708E+12,11,,,,No,No,burn,,1,1,2,480776931629858823,480776931629858823,768148469667201054,6,F,S,S,S,S,D,D,,
v2j4fgc,46700,1,Izuna Uchiha,Naruto Shippuden,2,"Thu, 12 Oct 2023 02:23:15 GMT",1.69708E+12,31,,,,No,No,burn,,8,0,2,480776931629858823,480776931629858823,768148469667201054,19,F,S,S,S,S,F,D,,
v2j5psz,14916,3,U-1146,Cells at Work!,0,"Wed, 11 Oct 2023 19:59:28 GMT",1.69705E+12,13,,,,No,No,burn,,38,0,0,289730004600750081,480776931629858823,768148469667201054,5,F,S,S,F,F,F,D,,
v2j5fhw,57362,1,Utakata,Naruto Shippuden,3,"Wed, 11 Oct 2023 19:23:01 GMT",1.69705E+12,39,,,,No,No,burn,,1,0,3,480776931629858823,480776931629858823,768148469667201054,23,F,S,S,S,A,F,D,,
v2j21lr,57735,1,Sekina Iwata,Sound! Euphonium,2,"Wed, 11 Oct 2023 15:37:30 GMT",1.69704E+12,8,,,,No,No,burn,,1,0,2,480776931629858823,480776931629858823,768148469667201054,4,F,S,S,S,A,F,D,,
v2j206m,28640,2,Strawberry Twin,Gonna be the Twin-Tail!!,3,"Wed, 11 Oct 2023 15:07:21 GMT",1.69704E+12,39,,,,No,No,burn,,1,0,3,480776931629858823,480776931629858823,768148469667201054,21,F,S,S,S,B,F,D,,
v2jqmfg,31768,2,Gundam The End,Gundam Build Fighters Try,3,"Wed, 11 Oct 2023 14:37:15 GMT",1.69704E+12,33,,,,No,No,burn,,1,0,3,480776931629858823,480776931629858823,768148469667201054,18,F,S,S,S,B,F,D,,
v2b7j2r,3258,5,Mizuki Yuiga,We Never Learn,1,"Wed, 11 Oct 2023 02:54:20 GMT",1.69699E+12,22,,,,No,No,burn,,1,0,1,480776931629858823,480776931629858823,768148469667201054,14,F,S,S,S,A,F,D,,
v2b3tw3,19725,3,Bibimbap,Food Fantasy,1,"Tue, 10 Oct 2023 18:55:52 GMT",1.69696E+12,19,,,,No,No,burn,,2,0,1,480776931629858823,480776931629858823,768148469667201054,13,F,S,S,S,A,F,D,,
v25x007,8509,4,Ram,Re:ZERO -Starting Life in Another World-,2,"Tue, 10 Oct 2023 17:15:01 GMT",1.69696E+12,89,,,,No,No,pog,,663,0,2,632803583586205729,632803583586205729,768148469667201054,43,F,S,F,F,A,F,D,,
v2b4zzz,57571,1,Akira Takechi,Clean Freak! Aoyama-kun,3,"Tue, 10 Oct 2023 14:31:19 GMT",1.69695E+12,4,,,,No,No,burn,,0,0,3,480776931629858823,480776931629858823,768148469667201054,1,F,S,S,S,B,F,D,,
v25x10x,21338,2,Mabel's Mawile,Pokémon Advanced,0,"Mon, 09 Oct 2023 18:35:29 GMT",1.69688E+12,7,,,,No,No,burn,,2,0,0,,480776931629858823,768148469667201054,4,F,S,S,F,F,F,D,,
v2573d7,57878,1,Wagon Driver,KonoSuba: God's blessing on this wonderful world! 2,2,"Mon, 09 Oct 2023 14:43:44 GMT",1.69686E+12,3,,,,No,No,burn,,1,0,2,480776931629858823,480776931629858823,768148469667201054,1,F,S,S,S,C,F,D,,
v25tpmh,54535,1,Sakura Okita,Warlords of Sigrdrifa,4,"Mon, 09 Oct 2023 13:43:05 GMT",1.69686E+12,30,,,,No,No,burn,,1,0,4,480776931629858823,480776931629858823,768148469667201054,18,F,S,S,S,A,F,D,,
v25pj5b,9479,4,Chariot Requiem,JoJo's Bizarre Adventure: Golden Wind,2,"Mon, 09 Oct 2023 03:22:06 GMT",1.69682E+12,59,,,,No,No,burn,,8,0,2,480776931629858823,480776931629858823,768148469667201054,34,F,S,S,S,S,F,D,,
v251g2p,57275,1,Shindo,Library War,0,"Mon, 09 Oct 2023 00:52:54 GMT",1.69681E+12,1,,,,No,No,burn,,0,0,0,480776931629858823,480776931629858823,768148469667201054,0,F,S,S,S,A,F,D,,
v25jx6w,8625,4,Pazu,Laputa: Castle in the Sky,2,"Sun, 08 Oct 2023 22:52:13 GMT",1.69681E+12,40,,,,No,No,burn,,26,0,2,480776931629858823,480776931629858823,768148469667201054,23,F,S,S,S,A,F,D,,
v2k8rm3,16636,2,Jeremiah Gottwald,Code Geass: Lelouch of the Rebellion,2,"Sun, 08 Oct 2023 01:27:46 GMT",1.69673E+12,25,,,,No,No,burn,,11,0,2,480776931629858823,480776931629858823,768148469667201054,14,F,S,S,S,A,F,D,,
v2kl67k,57748,1,Dercori,Dragon Ball Super,3,"Sat, 07 Oct 2023 23:19:24 GMT",1.69672E+12,17,,,,No,No,burn,,0,0,3,480776931629858823,480776931629858823,768148469667201054,8,F,S,S,S,A,F,D,,
v2k9vs5,57588,1,Iroha Miyamoto,Sumomomo Momomo,0,"Sat, 07 Oct 2023 20:52:27 GMT",1.69671E+12,1,,,,No,No,burn,,1,0,0,480776931629858823,480776931629858823,768148469667201054,0,F,S,S,S,S,F,D,,
v2krj5t,57770,1,Kikako,Brynhildr in the Darkness,2,"Sat, 07 Oct 2023 16:57:04 GMT",1.6967E+12,3,,,,No,No,burn,,0,0,2,480776931629858823,480776931629858823,768148469667201054,1,F,S,S,S,C,F,D,,
v2wcfqz,6769,3,Sukemori Taira,Heike Monogatari,2,"Fri, 06 Oct 2023 21:22:15 GMT",1.69663E+12,18,,,,No,No,burn,,1,0,2,480776931629858823,480776931629858823,768148469667201054,13,F,S,S,S,B,F,D,,
v2wd2mc,3110,5,Stocking,Panty & Stocking in Sanitary Box,1,"Fri, 06 Oct 2023 16:52:40 GMT",1.69661E+12,37,,,,No,No,ft,,195,0,1,480776931629858823,480776931629858823,768148469667201054,20,F,S,S,S,C,F,D,,
v2wtwx7,5154,1,Melt Narushima,Oshi no Ko,3,"Fri, 06 Oct 2023 13:28:23 GMT",1.6966E+12,69,,,,No,No,burn,,2,0,3,480776931629858823,480776931629858823,768148469667201054,40,F,S,S,S,A,F,D,,
v2ww37h,8894,4,Kurogane's Father,Tsubasa Reservoir Chronicle 2nd Season,2,"Thu, 05 Oct 2023 16:30:50 GMT",1.69652E+12,24,,,,No,No,burn,,1,0,2,480776931629858823,480776931629858823,768148469667201054,14,F,S,S,S,S,F,D,,
v2wq85m,12136,3,Nao Kadena,Great Teacher Onizuka,1,"Thu, 05 Oct 2023 13:45:02 GMT",1.69651E+12,12,,,,No,No,burn,,1,0,1,480776931629858823,480776931629858823,768148469667201054,6,F,S,S,S,S,F,D,,
v22xvx8,19064,3,Reiji Arisu,Namco × Capcom,1,"Thu, 05 Oct 2023 06:24:41 GMT",1.69649E+12,11,,,,No,No,burn,,1,0,1,480776931629858823,480776931629858823,768148469667201054,6,F,S,S,S,S,F,D,,
v22dp1g,14312,3,Elle,Revue Starlight Re LIVE,2,"Thu, 05 Oct 2023 02:54:20 GMT",1.69647E+12,32,,,,No,No,burn,,1,0,2,480776931629858823,480776931629858823,768148469667201054,18,F,S,S,S,A,F,D,,
v224ggp,57752,1,Salama,Amagi Brilliant Park,3,"Wed, 04 Oct 2023 16:06:10 GMT",1.69644E+12,26,,,,No,No,burn,,1,0,3,480776931629858823,480776931629858823,768148469667201054,15,F,S,S,S,A,F,D,,
v2240gq,53157,1,Gundam Jiyan Altron,Gundam Build Divers,1,"Wed, 04 Oct 2023 15:24:54 GMT",1.69643E+12,2,,,,No,No,burn,,0,0,1,480776931629858823,480776931629858823,768148469667201054,1,F,S,S,S,A,F,D,,
v224239,57602,1,Sarasa,Kyoto Animation CM: Ajisai-hen,2,"Wed, 04 Oct 2023 14:54:42 GMT",1.69643E+12,6,,,,No,No,burn,,0,0,2,480776931629858823,480776931629858823,768148469667201054,4,F,S,S,S,B,F,D,,
v225vnd,57794,1,Potepen,Bakutsuri Bar Hunter,2,"Wed, 04 Oct 2023 05:15:33 GMT",1.6964E+12,3,,,,No,No,burn,,0,0,2,480776931629858823,480776931629858823,768148469667201054,1,F,S,S,S,S,F,D,,
v22wvfz,57693,1,Hanako,Kiratto Pri-chan,4,"Wed, 04 Oct 2023 04:08:22 GMT",1.69639E+12,19,,,,No,No,burn,,1,0,4,480776931629858823,480776931629858823,768148469667201054,13,F,S,S,S,A,F,D,,
v22m424,52363,1,Mimu Takahashi,Hang On! Climbing Girls,1,"Tue, 03 Oct 2023 22:07:28 GMT",1.69637E+12,3,,,,No,No,burn,,1,0,1,480776931629858823,480776931629858823,768148469667201054,1,F,S,S,S,A,F,D,,
